country,iso3c,region,date,confirmed,deaths,recovered,negative_cases,pcr_positivo,prueba_rapida_positivo,pcr_prapida_positivo
Peru,PER,Pasco,2020-05-31,463,9,NA,8687,38,425,NA
Peru,PER,Piura,2020-05-31,7504,519,NA,24497,597,6907,NA
Peru,PER,Puno,2020-05-31,392,7,NA,15969,17,375,NA
Peru,PER,San Martín,2020-05-31,1296,21,NA,16691,294,1002,NA
Peru,PER,Tacna,2020-05-31,448,5,NA,15349,53,395,NA
Peru,PER,Tumbes,2020-05-31,1348,75,NA,7408,163,1185,NA
Peru,PER,Ucayali,2020-05-31,4054,107,NA,9574,594,3460,NA
Peru,PER,NA,2020-05-31,164476,4506,67208,894398,38673,125803,NA
Peru,PER,Amazonas,2020-06-01,608,21,NA,6950,133,475,NA
Peru,PER,Ancash,2020-06-01,4444,270,NA,26896,697,3747,NA
Peru,PER,Apurimac,2020-06-01,189,3,NA,7786,11,178,NA
Peru,PER,Arequipa,2020-06-01,3633,49,NA,60213,646,2987,NA
Peru,PER,Ayacucho,2020-06-01,762,7,NA,8066,279,483,NA
Peru,PER,Cajamarca,2020-06-01,786,6,NA,16509,202,584,NA
Peru,PER,Callao,2020-06-01,12495,329,NA,37610,2616,9879,NA
Peru,PER,Cusco,2020-06-01,1103,3,NA,20358,122,981,NA
Peru,PER,Huancavelica,2020-06-01,449,1,NA,8211,50,399,NA
Peru,PER,Huánuco,2020-06-01,979,13,NA,10493,44,935,NA
Peru,PER,Ica,2020-06-01,3450,252,NA,23234,725,2725,NA
Peru,PER,Junín,2020-06-01,1896,19,NA,22149,332,1564,NA
Peru,PER,La Libertad,2020-06-01,4898,199,NA,35916,934,3964,NA
Peru,PER,Lambayeque,2020-06-01,8811,616,NA,25928,1446,7365,NA
Peru,PER,Lima,2020-06-01,103020,1786,NA,456720,27016,76004,NA
Peru,PER,Loreto,2020-06-01,5133,297,NA,12559,2560,2573,NA
Peru,PER,Madre de Dios,2020-06-01,519,6,NA,8996,109,410,NA
Peru,PER,Moquegua,2020-06-01,509,2,NA,18425,7,502,NA
Peru,PER,Pasco,2020-06-01,473,9,NA,8809,37,436,NA
Peru,PER,Piura,2020-06-01,8143,527,NA,24585,605,7538,NA
Peru,PER,Puno,2020-06-01,386,7,NA,16412,17,369,NA
Peru,PER,San Martín,2020-06-01,1335,24,NA,17002,313,1022,NA
Peru,PER,Tacna,2020-06-01,398,5,NA,15545,58,340,NA
Peru,PER,Tumbes,2020-06-01,1352,76,NA,7535,163,1189,NA
Peru,PER,Ucayali,2020-06-01,4268,107,NA,9713,594,3674,NA
Peru,PER,NA,2020-06-01,170039,4634,68507,906620,39716,130323,NA
Peru,PER,Amazonas,2020-06-02,637,26,NA,466323,137,500,NA
Peru,PER,Ancash,2020-06-02,4668,277,NA,62708,700,3968,NA
Peru,PER,Apurimac,2020-06-02,198,3,NA,38832,11,187,NA
Peru,PER,Arequipa,2020-06-02,3727,50,NA,36583,646,3081,NA
Peru,PER,Ayacucho,2020-06-02,790,7,NA,27097,285,505,NA
Peru,PER,Cajamarca,2020-06-02,830,7,NA,25774,212,618,NA
Peru,PER,Callao,2020-06-02,12911,338,NA,27637,2618,10293,NA
Peru,PER,Cusco,2020-06-02,1125,3,NA,23955,125,1000,NA
Peru,PER,Huancavelica,2020-06-02,455,1,NA,22367,50,405,NA
Peru,PER,Huánuco,2020-06-02,987,13,NA,20502,69,918,NA
Peru,PER,Ica,2020-06-02,3536,258,NA,18955,729,2807,NA
Peru,PER,Junín,2020-06-02,1951,20,NA,17092,335,1616,NA
Peru,PER,La Libertad,2020-06-02,5114,205,NA,12710,972,4142,NA
Peru,PER,Lambayeque,2020-06-02,9138,618,NA,17156,1448,7690,NA
Peru,PER,Lima,2020-06-02,109078,1868,NA,16819,27314,81764,NA
Peru,PER,Loreto,2020-06-02,5355,299,NA,16150,2584,2771,NA
Peru,PER,Madre de Dios,2020-06-02,561,6,NA,10032,114,447,NA
Peru,PER,Moquegua,2020-06-02,508,2,NA,10762,7,501,NA
Peru,PER,Pasco,2020-06-02,476,11,NA,9749,37,439,NA
Peru,PER,Piura,2020-06-02,8148,531,NA,9172,610,7538,NA
Peru,PER,Puno,2020-06-02,399,7,NA,8536,17,382,NA
Peru,PER,San Martín,2020-06-02,1433,25,NA,8090,350,1083,NA
Peru,PER,Tacna,2020-06-02,447,5,NA,8324,58,389,NA
Peru,PER,Tumbes,2020-06-02,1226,77,NA,8193,163,1063,NA
Peru,PER,Ucayali,2020-06-02,4467,110,NA,7369,594,3873,NA
Peru,PER,NA,2020-06-02,178165,4767,69257,930887,40185,137980,NA
Peru,PER,Amazonas,2020-06-03,654,26,NA,7522,137,517,NA
Peru,PER,Ancash,2020-06-03,4647,286,NA,27860,703,3944,NA
Peru,PER,Apurimac,2020-06-03,203,3,NA,8115,11,192,NA
Peru,PER,Arequipa,2020-06-03,3817,51,NA,63937,646,3171,NA
Peru,PER,Ayacucho,2020-06-03,826,7,NA,8779,291,535,NA
Peru,PER,Cajamarca,2020-06-03,853,7,NA,17557,222,631,NA
Peru,PER,Callao,2020-06-03,13171,346,NA,38767,2620,10551,NA
Peru,PER,Cusco,2020-06-03,1157,3,NA,20553,128,1029,NA
Peru,PER,Huancavelica,2020-06-03,465,1,NA,8452,50,415,NA
Peru,PER,Huánuco,2020-06-03,1013,13,NA,10789,69,944,NA
Peru,PER,Ica,2020-06-03,3851,261,NA,24347,733,3118,NA
Peru,PER,Junín,2020-06-03,2007,20,NA,22569,338,1669,NA
Peru,PER,La Libertad,2020-06-03,5351,212,NA,36856,1010,4341,NA
Peru,PER,Lambayeque,2020-06-03,9348,621,NA,26844,1450,7898,NA
Peru,PER,Lima,2020-06-03,108323,1947,NA,467911,27612,80711,NA
Peru,PER,Loreto,2020-06-03,5517,300,NA,12918,2608,2909,NA
Peru,PER,Madre de Dios,2020-06-03,611,6,NA,9186,119,492,NA
Peru,PER,Moquegua,2020-06-03,525,2,NA,19391,7,518,NA
Peru,PER,Pasco,2020-06-03,480,11,NA,9372,37,443,NA
Peru,PER,Piura,2020-06-03,7890,538,NA,26514,615,7275,NA
Peru,PER,Puno,2020-06-03,398,8,NA,16868,17,381,NA
Peru,PER,San Martín,2020-06-03,1502,28,NA,17556,363,1139,NA
Peru,PER,Tacna,2020-06-03,458,5,NA,16687,58,400,NA
Peru,PER,Tumbes,2020-06-03,1267,79,NA,7661,163,1104,NA
Peru,PER,Ucayali,2020-06-03,4580,113,NA,9690,594,3986,NA
Peru,PER,NA,2020-06-03,178914,4894,72319,936701,40601,138313,NA
Peru,PER,Amazonas,2020-06-04,680,27,NA,476273,139,541,NA
Peru,PER,Ancash,2020-06-04,5048,292,NA,64728,713,4335,NA
Peru,PER,Apurimac,2020-06-04,221,3,NA,39471,11,210,NA
Peru,PER,Arequipa,2020-06-04,3961,56,NA,37602,646,3315,NA
Peru,PER,Ayacucho,2020-06-04,862,7,NA,27664,300,562,NA
Peru,PER,Cajamarca,2020-06-04,882,8,NA,25781,235,647,NA
Peru,PER,Callao,2020-06-04,13291,360,NA,28239,2774,10517,NA
Peru,PER,Cusco,2020-06-04,1174,4,NA,24946,137,1037,NA
Peru,PER,Huancavelica,2020-06-04,487,2,NA,22967,50,437,NA
Peru,PER,Huánuco,2020-06-04,1068,13,NA,20786,76,992,NA
Peru,PER,Ica,2020-06-04,3919,272,NA,19655,761,3158,NA
Peru,PER,Junín,2020-06-04,2089,20,NA,18285,364,1725,NA
Peru,PER,La Libertad,2020-06-04,5392,220,NA,13154,1045,4347,NA
Peru,PER,Lambayeque,2020-06-04,9440,621,NA,17965,1535,7905,NA
Peru,PER,Lima,2020-06-04,108680,2019,NA,17111,28299,80381,NA
Peru,PER,Loreto,2020-06-04,5757,300,NA,16970,2675,3082,NA
Peru,PER,Madre de Dios,2020-06-04,600,8,NA,9370,113,487,NA
Peru,PER,Moquegua,2020-06-04,561,2,NA,11149,7,554,NA
Peru,PER,Pasco,2020-06-04,512,11,NA,9593,37,475,NA
Peru,PER,Piura,2020-06-04,9510,548,NA,9500,628,8882,NA
Peru,PER,Puno,2020-06-04,422,8,NA,9002,17,405,NA
Peru,PER,San Martín,2020-06-04,1662,30,NA,7618,443,1219,NA
Peru,PER,Tacna,2020-06-04,468,5,NA,8586,58,410,NA
Peru,PER,Tumbes,2020-06-04,1489,82,NA,8422,163,1326,NA
Peru,PER,Ucayali,2020-06-04,5023,113,NA,7796,594,4429,NA
Peru,PER,NA,2020-06-04,183198,5031,76288,952633,41820,141378,NA
Peru,PER,Amazonas,2020-06-05,732,27,NA,7862,149,583,NA
Peru,PER,Ancash,2020-06-05,5226,300,NA,28644,727,4499,NA
Peru,PER,Apurimac,2020-06-05,237,4,NA,8710,11,226,NA
Peru,PER,Arequipa,2020-06-05,4204,59,NA,65033,638,3566,NA
Peru,PER,Ayacucho,2020-06-05,865,8,NA,9177,288,577,NA
Peru,PER,Cajamarca,2020-06-05,875,9,NA,18368,214,661,NA
Peru,PER,Callao,2020-06-05,13410,369,NA,40108,2797,10613,NA
Peru,PER,Cusco,2020-06-05,1182,4,NA,21292,122,1060,NA
Peru,PER,Huancavelica,2020-06-05,507,2,NA,8814,40,467,NA
Peru,PER,Huánuco,2020-06-05,1120,13,NA,11352,95,1025,NA
Peru,PER,Ica,2020-06-05,4020,277,NA,25363,785,3235,NA
Peru,PER,Junín,2020-06-05,2093,21,NA,23269,343,1750,NA
Peru,PER,La Libertad,2020-06-05,5483,223,NA,38116,1045,4438,NA
Peru,PER,Lambayeque,2020-06-05,9634,629,NA,28173,1564,8070,NA
Peru,PER,Lima,2020-06-05,110161,2095,NA,484278,28765,81396,NA
Peru,PER,Loreto,2020-06-05,6172,300,NA,13020,2661,3511,NA
Peru,PER,Madre de Dios,2020-06-05,731,10,NA,9475,213,518,NA
Peru,PER,Moquegua,2020-06-05,668,2,NA,19901,7,661,NA
Peru,PER,Pasco,2020-06-05,553,11,NA,9733,37,516,NA
Peru,PER,Piura,2020-06-05,10198,556,NA,25741,665,9533,NA
Peru,PER,Puno,2020-06-05,456,9,NA,17406,17,439,NA
Peru,PER,San Martín,2020-06-05,1781,31,NA,18825,424,1357,NA
Peru,PER,Tacna,2020-06-05,504,5,NA,17181,72,432,NA
Peru,PER,Tumbes,2020-06-05,1501,84,NA,7769,163,1338,NA
Peru,PER,Ucayali,2020-06-05,5087,114,NA,9458,564,4523,NA
Peru,PER,NA,2020-06-05,187400,5162,79214,967068,42406,144994,NA
Peru,PER,Amazonas,2020-06-06,758,27,NA,8060,150,608,NA
Peru,PER,Ancash,2020-06-06,5290,305,NA,29030,743,4547,NA
Peru,PER,Apurimac,2020-06-06,248,4,NA,8975,12,236,NA
Peru,PER,Arequipa,2020-06-06,4316,60,NA,65884,688,3628,NA
Peru,PER,Ayacucho,2020-06-06,886,8,NA,9392,291,595,NA
Peru,PER,Cajamarca,2020-06-06,907,9,NA,18817,220,687,NA
Peru,PER,Callao,2020-06-06,13656,378,NA,40537,2946,10710,NA
Peru,PER,Cusco,2020-06-06,1199,4,NA,21606,128,1071,NA
Peru,PER,Huancavelica,2020-06-06,516,2,NA,8993,40,476,NA
Peru,PER,Huánuco,2020-06-06,1154,14,NA,11530,105,1049,NA
Peru,PER,Ica,2020-06-06,4187,281,NA,25797,817,3370,NA
Peru,PER,Junín,2020-06-06,2114,22,NA,23854,343,1771,NA
Peru,PER,La Libertad,2020-06-06,5670,235,NA,38701,1097,4573,NA
Peru,PER,Lambayeque,2020-06-06,9686,630,NA,28549,1564,8122,NA
Peru,PER,Lima,2020-06-06,112974,2186,NA,490186,29880,83094,NA
Peru,PER,Loreto,2020-06-06,6187,303,NA,13182,2668,3519,NA
Peru,PER,Madre de Dios,2020-06-06,743,11,NA,9658,230,513,NA
Peru,PER,Moquegua,2020-06-06,674,2,NA,20247,7,667,NA
Peru,PER,Pasco,2020-06-06,565,11,NA,9909,37,528,NA
Peru,PER,Piura,2020-06-06,10487,560,NA,26294,742,9745,NA
Peru,PER,Puno,2020-06-06,462,9,NA,17581,18,444,NA
Peru,PER,San Martín,2020-06-06,1847,34,NA,19319,444,1403,NA
Peru,PER,Tacna,2020-06-06,506,5,NA,17641,72,434,NA
Peru,PER,Tumbes,2020-06-06,1543,86,NA,7888,163,1380,NA
Peru,PER,Ucayali,2020-06-06,5183,115,NA,9615,613,4570,NA
Peru,PER,NA,2020-06-06,191758,5301,82731,981245,44018,147740,NA
Peru,PER,Amazonas,2020-06-07,771,27,NA,8221,150,621,NA
Peru,PER,Ancash,2020-06-07,5386,312,NA,29408,780,4606,NA
Peru,PER,Apurimac,2020-06-07,259,4,NA,9331,12,247,NA
Peru,PER,Arequipa,2020-06-07,4460,60,NA,66562,783,3677,NA
Peru,PER,Ayacucho,2020-06-07,910,8,NA,9629,304,606,NA
Peru,PER,Cajamarca,2020-06-07,935,10,NA,19180,240,695,NA
Peru,PER,Callao,2020-06-07,13865,389,NA,41676,3053,10812,NA
Peru,PER,Cusco,2020-06-07,1229,4,NA,22020,146,1083,NA
Peru,PER,Huancavelica,2020-06-07,528,4,NA,9119,40,488,NA
Peru,PER,Huánuco,2020-06-07,1176,16,NA,11741,105,1071,NA
Peru,PER,Ica,2020-06-07,4330,290,NA,26013,913,3417,NA
Peru,PER,Junín,2020-06-07,2158,24,NA,23966,380,1778,NA
Peru,PER,La Libertad,2020-06-07,5841,244,NA,39390,1146,4695,NA
Peru,PER,Lambayeque,2020-06-07,9829,634,NA,28672,1599,8230,NA
Peru,PER,Lima,2020-06-07,116159,2283,NA,496123,31094,85065,NA
Peru,PER,Loreto,2020-06-07,6225,305,NA,13441,2688,3537,NA
Peru,PER,Madre de Dios,2020-06-07,744,11,NA,9841,230,514,NA
Peru,PER,Moquegua,2020-06-07,676,3,NA,20395,7,669,NA
Peru,PER,Pasco,2020-06-07,574,11,NA,10087,37,537,NA
Peru,PER,Piura,2020-06-07,10716,568,NA,27007,818,9898,NA
Peru,PER,Puno,2020-06-07,468,9,NA,17751,18,450,NA
Peru,PER,San Martín,2020-06-07,1896,38,NA,19621,448,1448,NA
Peru,PER,Tacna,2020-06-07,493,5,NA,18076,41,452,NA
Peru,PER,Tumbes,2020-06-07,1581,89,NA,8070,163,1418,NA
Peru,PER,Ucayali,2020-06-07,5306,117,NA,10101,689,4617,NA
Peru,PER,NA,2020-06-07,196515,5465,86219,995441,45884,150631,NA
Peru,PER,Amazonas,2020-06-08,823,27,NA,9214,150,673,NA
Peru,PER,Ancash,2020-06-08,5443,318,NA,29544,822,4621,NA
Peru,PER,Apurimac,2020-06-08,288,5,NA,9518,12,276,NA
Peru,PER,Arequipa,2020-06-08,4494,65,NA,66737,783,3711,NA
Peru,PER,Ayacucho,2020-06-08,915,8,NA,9732,304,611,NA
Peru,PER,Cajamarca,2020-06-08,947,11,NA,19451,240,707,NA
Peru,PER,Callao,2020-06-08,14017,391,NA,42150,3160,10857,NA
Peru,PER,Cusco,2020-06-08,1260,5,NA,22158,174,1086,NA
Peru,PER,Huancavelica,2020-06-08,569,4,NA,9244,44,525,NA
Peru,PER,Huánuco,2020-06-08,1183,18,NA,11821,105,1078,NA
Peru,PER,Ica,2020-06-08,4375,292,NA,26065,957,3418,NA
Peru,PER,Junín,2020-06-08,2194,25,NA,24062,412,1782,NA
Peru,PER,La Libertad,2020-06-08,5916,252,NA,39729,1164,4752,NA
Peru,PER,Lambayeque,2020-06-08,9933,635,NA,28856,1599,8334,NA
Peru,PER,Lima,2020-06-08,118036,2349,NA,500010,32126,85910,NA
Peru,PER,Loreto,2020-06-08,6349,307,NA,13574,2688,3661,NA
Peru,PER,Madre de Dios,2020-06-08,749,11,NA,9981,234,515,NA
Peru,PER,Moquegua,2020-06-08,712,4,NA,20496,7,705,NA
Peru,PER,Pasco,2020-06-08,643,11,NA,10116,38,605,NA
Peru,PER,Piura,2020-06-08,10886,573,NA,27626,819,10067,NA
Peru,PER,Puno,2020-06-08,471,9,NA,17957,18,453,NA
Peru,PER,San Martín,2020-06-08,1952,38,NA,19784,484,1468,NA
Peru,PER,Tacna,2020-06-08,535,5,NA,18069,41,494,NA
Peru,PER,Tumbes,2020-06-08,1585,91,NA,8080,163,1422,NA
Peru,PER,Ucayali,2020-06-08,5421,117,NA,10315,709,4712,NA
Peru,PER,NA,2020-06-08,199696,5571,89556,1004289,47253,152443,NA
Peru,PER,Amazonas,2020-06-09,873,27,NA,8442,150,723,NA
Peru,PER,Ancash,2020-06-09,5582,327,NA,30289,846,4736,NA
Peru,PER,Apurimac,2020-06-09,295,7,NA,9796,12,283,NA
Peru,PER,Arequipa,2020-06-09,4566,71,NA,67780,813,3753,NA
Peru,PER,Ayacucho,2020-06-09,958,8,NA,10174,315,643,NA
Peru,PER,Cajamarca,2020-06-09,984,11,NA,19966,253,731,NA
Peru,PER,Callao,2020-06-09,14284,401,NA,42848,3262,11022,NA
Peru,PER,Cusco,2020-06-09,1274,5,NA,22761,174,1100,NA
Peru,PER,Huancavelica,2020-06-09,579,5,NA,9453,45,534,NA
Peru,PER,Huánuco,2020-06-09,1215,18,NA,12156,116,1099,NA
Peru,PER,Ica,2020-06-09,4530,298,NA,26753,996,3534,NA
Peru,PER,Junín,2020-06-09,2249,28,NA,24560,447,1802,NA
Peru,PER,La Libertad,2020-06-09,6082,262,NA,40534,1201,4881,NA
Peru,PER,Lambayeque,2020-06-09,10100,636,NA,29431,1662,8438,NA
Peru,PER,Lima,2020-06-09,120183,2449,NA,508902,32688,87495,NA
Peru,PER,Loreto,2020-06-09,6506,308,NA,14066,2714,3792,NA
Peru,PER,Madre de Dios,2020-06-09,807,12,NA,10287,267,540,NA
Peru,PER,Moquegua,2020-06-09,715,4,NA,20836,8,707,NA
Peru,PER,Pasco,2020-06-09,656,12,NA,10314,38,618,NA
Peru,PER,Piura,2020-06-09,11067,584,NA,28842,821,10246,NA
Peru,PER,Puno,2020-06-09,476,9,NA,18125,18,458,NA
Peru,PER,San Martín,2020-06-09,2052,40,NA,20267,500,1552,NA
Peru,PER,Tacna,2020-06-09,547,5,NA,18376,41,506,NA
Peru,PER,Tumbes,2020-06-09,1631,93,NA,8222,163,1468,NA
Peru,PER,Ucayali,2020-06-09,5525,118,NA,10775,721,4804,NA
Peru,PER,NA,2020-06-09,203736,5738,92929,1023955,48271,155465,NA
Peru,PER,Amazonas,2020-06-10,926,27,NA,520625,150,776,NA
Peru,PER,Ancash,2020-06-10,5736,335,NA,68740,857,4879,NA
Peru,PER,Apurimac,2020-06-10,314,7,NA,43374,12,302,NA
Peru,PER,Arequipa,2020-06-10,4620,81,NA,41408,867,3753,NA
Peru,PER,Ayacucho,2020-06-10,995,8,NA,30331,321,674,NA
Peru,PER,Cajamarca,2020-06-10,1013,13,NA,28725,260,753,NA
Peru,PER,Callao,2020-06-10,14489,410,NA,31087,3360,11129,NA
Peru,PER,Cusco,2020-06-10,1309,5,NA,27501,179,1130,NA
Peru,PER,Huancavelica,2020-06-10,602,5,NA,25087,46,556,NA
Peru,PER,Huánuco,2020-06-10,1254,19,NA,23422,125,1129,NA
Peru,PER,Ica,2020-06-10,4713,306,NA,20910,1026,3687,NA
Peru,PER,Junín,2020-06-10,2298,29,NA,21359,447,1851,NA
Peru,PER,La Libertad,2020-06-10,6311,273,NA,20476,1253,5058,NA
Peru,PER,Lambayeque,2020-06-10,10286,642,NA,14550,1662,8624,NA
Peru,PER,Lima,2020-06-10,122883,2543,NA,18787,33569,89314,NA
Peru,PER,Loreto,2020-06-10,6719,309,NA,18412,2792,3927,NA
Peru,PER,Madre de Dios,2020-06-10,832,13,NA,11071,267,565,NA
Peru,PER,Moquegua,2020-06-10,724,5,NA,12422,8,716,NA
Peru,PER,Pasco,2020-06-10,679,13,NA,10475,38,641,NA
Peru,PER,Piura,2020-06-10,11520,593,NA,10506,821,10699,NA
Peru,PER,Puno,2020-06-10,497,9,NA,10549,18,479,NA
Peru,PER,San Martín,2020-06-10,2206,41,NA,10183,548,1658,NA
Peru,PER,Tacna,2020-06-10,563,5,NA,9710,41,522,NA
Peru,PER,Tumbes,2020-06-10,1686,93,NA,8380,163,1523,NA
Peru,PER,Ucayali,2020-06-10,5648,119,NA,8843,721,4927,NA
Peru,PER,NA,2020-06-10,208823,5903,98031,1046933,49551,159272,NA
Peru,PER,Amazonas,2020-06-11,995,27,NA,9188,150,845,NA
Peru,PER,Ancash,2020-06-11,5885,340,NA,31632,883,5002,NA
Peru,PER,Apurimac,2020-06-11,319,7,NA,10508,12,307,NA
Peru,PER,Arequipa,2020-06-11,4764,85,NA,69949,922,3842,NA
Peru,PER,Ayacucho,2020-06-11,1028,11,NA,10720,323,705,NA
Peru,PER,Cajamarca,2020-06-11,1062,13,NA,21139,273,789,NA
Peru,PER,Callao,2020-06-11,14830,418,NA,43817,3509,11321,NA
Peru,PER,Cusco,2020-06-11,1344,5,NA,24004,185,1159,NA
Peru,PER,Huancavelica,2020-06-11,612,5,NA,9856,46,566,NA
Peru,PER,Huánuco,2020-06-11,1287,22,NA,12761,126,1161,NA
Peru,PER,Ica,2020-06-11,4893,317,NA,28237,1073,3820,NA
Peru,PER,Junín,2020-06-11,2393,34,NA,25419,489,1904,NA
Peru,PER,La Libertad,2020-06-11,6642,286,NA,42605,1323,5319,NA
Peru,PER,Lambayeque,2020-06-11,10532,648,NA,29360,1662,8870,NA
Peru,PER,Lima,2020-06-11,125640,2675,NA,529361,34052,91588,NA
Peru,PER,Loreto,2020-06-11,7000,311,NA,14909,2825,4175,NA
Peru,PER,Madre de Dios,2020-06-11,903,15,NA,10707,293,610,NA
Peru,PER,Moquegua,2020-06-11,728,5,NA,21787,8,720,NA
Peru,PER,Pasco,2020-06-11,700,13,NA,10738,40,660,NA
Peru,PER,Piura,2020-06-11,12177,601,NA,31642,821,11356,NA
Peru,PER,Puno,2020-06-11,526,9,NA,18606,18,508,NA
Peru,PER,San Martín,2020-06-11,2306,42,NA,21633,587,1719,NA
Peru,PER,Tacna,2020-06-11,572,5,NA,19279,41,531,NA
Peru,PER,Tumbes,2020-06-11,1736,95,NA,8518,163,1573,NA
Peru,PER,Ucayali,2020-06-11,5914,120,NA,11315,721,5193,NA
Peru,PER,NA,2020-06-11,214788,6109,102429,1067690,50545,164243,NA
Peru,PER,Amazonas,2020-06-12,1033,28,NA,9555,150,883,NA
Peru,PER,Ancash,2020-06-12,6000,347,NA,32355,909,5091,NA
Peru,PER,Apurimac,2020-06-12,331,7,NA,11165,12,319,NA
Peru,PER,Arequipa,2020-06-12,4881,95,NA,71201,961,3920,NA
Peru,PER,Ayacucho,2020-06-12,1071,11,NA,11161,335,736,NA
Peru,PER,Cajamarca,2020-06-12,1135,14,NA,21956,292,843,NA
Peru,PER,Callao,2020-06-12,15200,434,NA,44833,3589,11611,NA
Peru,PER,Cusco,2020-06-12,1368,6,NA,24795,187,1181,NA
Peru,PER,Huancavelica,2020-06-12,635,5,NA,10288,46,589,NA
Peru,PER,Huánuco,2020-06-12,1363,24,NA,13395,153,1210,NA
Peru,PER,Ica,2020-06-12,5101,328,NA,29502,1123,3978,NA
Peru,PER,Junín,2020-06-12,2483,37,NA,26123,523,1960,NA
Peru,PER,La Libertad,2020-06-12,6830,303,NA,43635,1336,5494,NA
Peru,PER,Lambayeque,2020-06-12,10791,656,NA,30303,1668,9123,NA
Peru,PER,Lima,2020-06-12,128700,2784,NA,539036,34724,93976,NA
Peru,PER,Loreto,2020-06-12,7167,311,NA,15319,2838,4329,NA
Peru,PER,Madre de Dios,2020-06-12,945,15,NA,11265,293,652,NA
Peru,PER,Moquegua,2020-06-12,738,6,NA,22223,8,730,NA
Peru,PER,Pasco,2020-06-12,729,13,NA,11115,40,689,NA
Peru,PER,Piura,2020-06-12,12768,605,NA,33304,826,11942,NA
Peru,PER,Puno,2020-06-12,545,10,NA,19321,18,527,NA
Peru,PER,San Martín,2020-06-12,2454,46,NA,22393,649,1805,NA
Peru,PER,Tacna,2020-06-12,582,5,NA,19792,41,541,NA
Peru,PER,Tumbes,2020-06-12,1814,96,NA,8852,163,1651,NA
Peru,PER,Ucayali,2020-06-12,6085,122,NA,11781,721,5364,NA
Peru,PER,NA,2020-06-12,220749,6308,107133,1094668,51605,169144,NA
Peru,PER,Amazonas,2020-06-13,1102,29,NA,9773,164,938,NA
Peru,PER,Ancash,2020-06-13,6155,358,NA,32698,932,5223,NA
Peru,PER,Apurimac,2020-06-13,346,7,NA,11468,13,333,NA
Peru,PER,Arequipa,2020-06-13,5002,106,NA,72239,1010,3992,NA
Peru,PER,Ayacucho,2020-06-13,1102,11,NA,11396,344,758,NA
Peru,PER,Cajamarca,2020-06-13,1199,16,NA,22303,320,879,NA
Peru,PER,Callao,2020-06-13,15556,439,NA,45258,3719,11837,NA
Peru,PER,Cusco,2020-06-13,1419,7,NA,25196,215,1204,NA
Peru,PER,Huancavelica,2020-06-13,654,5,NA,10419,46,608,NA
Peru,PER,Huánuco,2020-06-13,1433,27,NA,13734,154,1279,NA
Peru,PER,Ica,2020-06-13,5345,335,NA,30185,1141,4204,NA
Peru,PER,Junín,2020-06-13,2545,37,NA,26415,523,2022,NA
Peru,PER,La Libertad,2020-06-13,7026,317,NA,44028,1340,5686,NA
Peru,PER,Lambayeque,2020-06-13,11059,659,NA,30644,1721,9338,NA
Peru,PER,Lima,2020-06-13,129865,2894,NA,549612,35527,94338,NA
Peru,PER,Loreto,2020-06-13,7478,315,NA,15436,2838,4640,NA
Peru,PER,Madre de Dios,2020-06-13,995,16,NA,11531,302,693,NA
Peru,PER,Moquegua,2020-06-13,744,6,NA,22403,8,736,NA
Peru,PER,Pasco,2020-06-13,747,13,NA,11271,40,707,NA
Peru,PER,Piura,2020-06-13,13411,612,NA,33866,826,12585,NA
Peru,PER,Puno,2020-06-13,556,12,NA,19455,18,538,NA
Peru,PER,San Martín,2020-06-13,2674,53,NA,22800,707,1967,NA
Peru,PER,Tacna,2020-06-13,596,5,NA,20337,41,555,NA
Peru,PER,Tumbes,2020-06-13,1879,97,NA,8960,163,1716,NA
Peru,PER,Ucayali,2020-06-13,6244,122,NA,11918,721,5523,NA
Peru,PER,NA,2020-06-13,225132,6498,111724,1113345,52833,172299,NA
Peru,PER,Amazonas,2020-06-14,1170,29,NA,10067,175,995,NA
Peru,PER,Ancash,2020-06-14,6294,371,NA,33263,973,5321,NA
Peru,PER,Apurimac,2020-06-14,348,8,NA,11749,13,335,NA
Peru,PER,Arequipa,2020-06-14,5115,109,NA,73360,1061,4054,NA
Peru,PER,Ayacucho,2020-06-14,1157,11,NA,11754,362,795,NA
Peru,PER,Cajamarca,2020-06-14,1279,16,NA,22727,354,925,NA
Peru,PER,Callao,2020-06-14,15807,452,NA,45729,3789,12018,NA
Peru,PER,Cusco,2020-06-14,1436,9,NA,25745,224,1212,NA
Peru,PER,Huancavelica,2020-06-14,659,6,NA,10534,47,612,NA
Peru,PER,Huánuco,2020-06-14,1494,28,NA,14122,154,1340,NA
Peru,PER,Ica,2020-06-14,5456,346,NA,30666,1176,4280,NA
Peru,PER,Junín,2020-06-14,2626,43,NA,26806,549,2077,NA
Peru,PER,La Libertad,2020-06-14,7239,332,NA,44922,1366,5873,NA
Peru,PER,Lambayeque,2020-06-14,11276,663,NA,31237,1758,9518,NA
Peru,PER,Lima,2020-06-14,132186,2988,NA,557515,36263,95923,NA
Peru,PER,Loreto,2020-06-14,7629,316,NA,15669,2852,4777,NA
Peru,PER,Madre de Dios,2020-06-14,1047,18,NA,11728,310,737,NA
Peru,PER,Moquegua,2020-06-14,746,6,NA,22508,8,738,NA
Peru,PER,Pasco,2020-06-14,759,13,NA,11445,40,719,NA
Peru,PER,Piura,2020-06-14,13799,623,NA,34832,832,12967,NA
